id,name,type,sweet,body,fruits,jellies,flowers,snacks,trees,plants,spices,smokes,forests,animals,rocks,bads,soft,hard,Climate
59210,Les Vignes D'Adele   2013,4,4,1,4,0,0,0,1,0,1,0,0,0,0,0,1,1,cfb
59230,Lidobay Pinot Noir  2012,1,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,csc
59290,Taltarni Fume Blanc 2013,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,cfb
59304,Geyser Peak Pinot Noir 2012,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
59437,Chateau Los Boldos Sauvignon Blanc 2013,4,4,1,3,0,0,0,2,0,0,0,1,0,0,0,3,0,csc
59447,Chateau St. Jean California Pinot Noir 2012,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,bwk
59540,Babich Malborough Sauvignon Blanc 2014,4,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,Csc
59541,Babich Malborough Pinot Noir 2013,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cfa
59542,Babich Black Malborough Sauvignon Blanc 2014,4,4,1,4,0,0,1,0,1,0,0,0,0,0,0,0,1,cfb
59607,The Magnificent Wine Pinot Noir 2012,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,csc
59610, Blue Pirate Pinot Noir 2011,1,4,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,csc
59719,Tohu Marlborough Pinot Noir 2011,1,4,1,1,0,1,0,0,1,0,2,0,0,0,0,0,2,Cfa
59720,Tohu Marlborough Reserve Rore Pinot Noir  2010,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfa
59721,Tohu Mugwi Reserve Sauvignon Blanc 2011,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,BSk
59726,Saint Clair Pioneer Block 21 Sauvignon Blanc  2012,4,4,1,2,0,0,0,1,1,1,0,0,0,0,0,1,2,BSk
59727,Saint Clair Pioneer Block 14 Pinot Noir  2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfa
59729,Saint Clair Vicar's Choice Sauvignon Blanc Bubbles 2013,4,4,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,Csa
59784,Undurraga Sibaris Sauvignon Blanc 2012,4,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,Cfa
59788,Undurraga Terroir Hunter Sauvignon Blanc 2010,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,1,2,Cfa
59815,WillaKenzie Estate Cuvee Pinot Noir 2011,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,cfb
59817,WillaKenzie Emery Pinot Noir 2010,1,4,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,cfb
59818,Lange Willamette Valley Pinot Noir 2011,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,csc
59819,Lange Willamette Valley Reserve Pinot Noir 2010,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,csc
59821,Lange Estate Single Vinyards Pinot Noir 2009,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,csc
59824,Underwood Cellars Pinot Noir 2011,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
59825,Kings Ridge Pinot Noir 2011,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
59854,Rochioli Estate Sauvignon Blanc 2014,4,4,1,2,0,3,0,1,2,1,1,0,1,0,0,3,1,cfb
59856,Rochioli Estate Pinot Noir 2013,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
59860,Cakebread Two Creek Vineyards Anderson Valley Pinot Noir 2012,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
59877,Les Amants de Mont Perat Bordeaux Blanc 2010,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,cfb
59882,Chateau Tour des Gendres Anthologia 2010,4,4,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,bwk
59896,Michel Magnien Gevrey Chambertin Les Seuvrees Vieilles Vignes 2012,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,cfb
59897,Michel Magnien Vosne Romanee Vieilles Vignes  2011,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,cfb
59900,Michel Magnien Chambolle Musigny 1er Cru Les Sentiers  2012,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,cfb
59901,Michel Magnien Clos de la Roche Grand Cru 2012,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,cfb
59902,Michel Magnien Charmes Chambertin Grand Cru  2012,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,cfb
59904,Vincent Legou Hautes Cotes de Nuits Rouge Les Beaux Monts Lussots 2013,1,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,cfb
59905,Vincent Legou Beaune Rouge  2013,1,4,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,cfb
59906,Vincent Legou Vosne Romanee  2013,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
59913,Billecart Salmon Cuvee Nicolas Francois Billecart 2002,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Csc
59919,Andre Clouet Millesime Brut 2008,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Csc
59920,Andre Clouet Un Jour de 1911 NV,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Csc
59994,Vette di San Leonardo 2013,4,4,1,5,0,3,1,2,0,0,0,0,0,0,0,2,1,cfb
60022,Hubert Lignier Charmes Chambertin Grand Cru NA,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
60121,Louis Jadot Volnay 1er Cru Clos de la Barre Monopole 2009,1,4,1,4,0,2,0,0,0,0,0,0,0,0,0,2,0,BSk
60126,Louis Jadot Santenay Clos de Malte Monopole Rouge 2012,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
60129,Louis Jadot Bourgogne Rouge Couvent des Jacobins 2012,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1,BSk
60134,Jayer Gilles Cote de Nuits Villages 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60136,Jayer Gilles Echezeaux du dessus Grand Cru 2012,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,2,0,BSk
60137,Meo Camuzet Bourgogne rouge 2012,1,4,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,BSk
60140,Meo Camuzet Fixin Clos du Chap?tre 2009,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
60141,Meo Camuzet Gevrey Chambertin 2012,1,4,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,BSk
60143,Meo Camuzet Nuits Saint  Georges 1er Cru Les Boudots 2012,1,4,1,3,0,0,0,0,1,0,0,0,1,0,0,1,2,csc
60144,Meo Camuzet Clos de vougeot Grand Cru    2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60147,Meo Camuzet Nuits Saint Georges 1er Cru Perrieres 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60148,Meo Camuzet Chambolle Musigny 1er cru Les Feusselottes 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60149,Meo Camuzet Vosne Romanee 1er cru aux Brules 2012,1,4,1,3,0,0,0,0,1,0,0,0,1,0,0,1,3,csc
60150,Meo Camuzet Vosne Roman?e 1er cru Cros Parantoux  2007,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60151,Meo Camuzet Richebourg 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60152,Meo Camuzet Corton Grand Cru Perriere 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60153,Meo Camuzet Corton Grand Cru Vigne au Saint 2012,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
60157,Denis Mortet Gevrey Chambertin 2012,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
60158,Denis Mortet Gevrey Chambertin Vieilles Vignes 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60159,Denis Mortet Gevrey Chambertin 1er Cru 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60161,Denis Mortet Clos De Vougeot 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60162,Denis Mortet Chambertin Grand Cru 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60165,Mongeard Mugneret Bourgogne Pinot Noir 2013,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60167,Mongeard Mugneret Nuits Saint Georges Les Plateaux 2009,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60168,Mongeard Mugneret Clos de Vougeot Grand Cru 2012,1,4,1,2,0,0,0,0,0,2,1,0,0,0,0,1,1,csc
60169,Mongeard Mugneret Vougeot 1er Cru Les Cras 2008,1,4,1,2,0,0,0,0,0,2,1,0,0,0,0,1,1,csc
60170,Mongeard Mugneret Chambolle Musigny 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60171,Mongeard Mugneret Bourgogne Hautes Cotes de Nuits 2008,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60172,Mongeard Mugneret Echezeaux Grand Cru 2012,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
60173,Mongeard Mugneret Grands Echezeaux Grand Cru 2012,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,BSk
60174,Mongeard Mugneret Richebourg Grand Cru 2012,1,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,BSk
60175,Mongeard Mugneret Vosne Romanee Les Mazieres Hautes 2012,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,Csa
60176,Mongeard Mugneret Vosne Romanee 2012,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Csa
60267,Frederic Magnien Vosne Romanee Vielles Vignes 2009,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfb
60358,Charmes Chambertin Grand Cru Cote de Nuit  2006,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,cfb
60359,Domaine Des Chezeaux Gevrey Chambertin 1er Cru 'Lavaux Saint Jacques' 2007,1,4,1,5,0,1,2,0,1,0,0,0,0,0,0,2,1,cfb
60360,Domaine Rene Leclerc Bourgogne 2010,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
60361,Gevrey Chambertin Cote de Nuits  2009,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
60362,Gevrey Chambertin 1er Cru Lavaux St-Jacques  1995,1,4,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,BWk
60363,Gevrey Chambertin Cote de Nuits  2008,1,4,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,BWk
60364,Domaine Gros Frere et Soeur Vosne Romanee 2012,1,4,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,BSk
60366,Hubert Lignier Chambolle Musigny  Cote de Nuits  2006,1,4,1,3,0,0,1,0,0,0,0,0,1,0,0,1,1,cfb
60367,Volnay 1er Cru Clos des Chenes  2007,1,4,1,5,0,0,1,1,0,1,1,1,0,0,0,1,1,cfb
60368,Domaine des Lambrays Clos Des Lambrays Grand Cru 2012,1,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,cfb
60372,Domaine Follin Arbelet Pernand Vergelesses 1er Cru 'Les Fichots' 2011,1,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,Csc
60373,Domaine Follin Arbelet Pernand Vergelesses 1er Cru 'Les Fichots' 2012,1,4,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,Csc
60374,Domaine Follin Arbelet Aloxe Corton 1er Cru 'Clos du Chapitre' 2012,1,4,1,2,0,2,0,0,1,0,0,0,0,0,0,0,2,Csc
60375,Domaine Follin Arbelet Corton Grand Cru 2012,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Csc
60378,Corton Paulands Grand Crus  2005,1,4,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,Csc
60379,Corton Paulands Grand Crus 2009,1,4,1,2,0,2,1,0,0,1,2,0,0,0,0,1,0,Cfa
60380,Aloxe Corton 1er Cru Les Valozieres  2012,1,4,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,cfb
60381,Comte Senard Bourgogne Rouge  2013,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,cfb
60384,Pommard 1er Cru Croix Blanche  2011,1,4,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,Csc
60387,Santenay rouge Les Charmes vieilles vignes  2013,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,Csc
60388,Santenay rouge Clos des Hautes vieilles vignes  2013,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
60389,Santenay 1er Cru rouge Clos Rousseau vieilles vignes  2013,1,4,1,4,0,0,2,0,1,0,0,0,0,0,0,0,1,Csc
60394,Fixin Les Crais  2010,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
60397,Domaine Drouhin Laroze Bonnes Mares  2013,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
60398,Domaine Drouhin Laroze Latricieres Chambertin  2013,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
60399,Domaine Drouhin Laroze Chapelle Chambertin  2013,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
60421,Leo HiLLinger Pinot Noir Terroir Burgenland  2011,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
60423,Leo HiLLinger Secco Rose Pink Ribbon NV,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,csc
60424,Leo HiLLinger Secco Rose Pink Ribbon 200ml NV,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,csc
60432,In Situ Vineyard Selection Sauvignon Blanc Aconcagua Valley   2014,4,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
60549,Estimulo Sauvignon Blanc 2012,4,4,1,1,0,0,0,1,1,1,0,0,0,0,0,2,2,csc
60585,Alada Gran Reserva Pinot Noir 2013,1,4,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,Cfb
60589,Alada Reserva Sauvignon Blanc 2013,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,Cfa
60590,Alada Reserva Sauvignon Blanc 2014,4,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,Cfa
60591,Alada Pinot Noir 2013,1,4,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,cfb
60592,Alada Sauvignon Blanc 2013,4,4,1,2,0,0,0,0,1,0,0,1,0,0,0,1,1,Cfa
60593,Alada Sauvignon Blanc 2014,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cfa
60720,Gerovassiliou Sauvignon Blanc 2013,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Cfb
60724,Feggites White 2013,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Cfb
60787,Flaviata Gran Reserva Sauvignon Blanc 2014,4,4,1,4,0,0,0,1,0,1,1,0,1,0,0,1,0,BWk
60788,Domaine Vacheron Sancerre Blanc 2014,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,2,1,csc
60950,"Senorio de Iniesta, Sauvignon Blanc 2014",4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,csc
60963,Taltarni T Series Sauvignon Blanc 2015,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,csc
60975,"Morande, Edicion Limitada Sauvignon Blanc 2014",4,4,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,csc
37205,"Calvet, Bordeaux white 2010",4,5,1,4,0,0,0,0,1,2,1,0,0,0,0,2,2,csa
37209,"Calvet, Reserve Bordeaux white 2011",4,5,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,csa
37297,"Gallo Family, Frei Brothers Reserve Pinot Noir 2010",1,5,1,3,0,0,0,1,1,1,3,0,0,0,0,0,1,dfb
37301,"Gallo Family, Sonoma Pinot Noir 2006",1,5,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,dfb
37391,"Pol Roger, Vintage 2002",3,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,cfb
37392,"Pol Roger, Vintage Rose 2004",3,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,cfb
37421,"San Pedro, Gato Negro Sauvignon Blanc 375ml 2012",4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,cfb
37607,"Agustinos, Reserva Sauvignon Blanc 2009",4,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csa
37608,"Agustinos, Winemaker Selection Pinot Noir 2009",1,5,1,4,0,0,0,0,2,0,1,0,0,0,0,2,1,csc
37609,Casa Porta Limited Reserve Pinot Noir 2008,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,csc
37610,Porta Pinot Noir Grand Reserve 2007,1,5,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,csc
37632,"Domaine Jacques Prieur, Beaune 1er Cru Les Champs Pimont 2006",1,5,1,4,0,0,0,1,2,0,1,0,0,0,0,0,2,csc
37638,"Domaine Jacques Prieur, Corton Bressandes Grand Cru 2003",1,5,1,4,0,0,0,1,2,0,1,0,0,0,0,0,2,csc
37645,"Domaine Jacques Prieur, Chambertin Grand Cru 2004",1,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,csc
37646,"Domaine Jacques Prieur, Clos de Vougeot Grand Cru 2004",1,5,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,csc
37647,"Domaine Jacques Prieur, Echezeaux Grand Cru 2006",1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
37648,"Domaine Jacques Prieur, Les Musigny Grand Cru 2006",1,5,1,3,0,0,0,1,0,0,1,0,0,0,0,1,1,csc
37669,"Dourthe, Beau Mayne Blanc 2004",4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BSk
37743,"Grant Burge, Kraft Sauvignon Blanc 2009",4,5,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,BWk
38085,Chateau Picque Caillou Blanc 2000,4,5,1,4,0,0,0,2,0,1,0,0,0,0,0,2,1,Csc
38103,Chateau Smith Haut Lafitte Blanc 2001,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
38169,Fortant de France Sauvignon Blanc 2005,4,5,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,csa
38179,"Louis Jadot, Morgon Chateau de Bellevue 2001",1,5,1,2,0,0,0,0,0,2,2,0,0,0,0,1,1,Csc
38251,Starmont Sauvignon Blanc 2005,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
38421,"Amayna, Pinot Noir 2010",1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,bwk
38422,"Amayna, Sauvignon Blanc 2008",4,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
38432,"Collin Bourisset, Macon Rouge 2005",1,5,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,Csc
38441,"M de Montesquieu, Bordeaux Blanc 2002",4,5,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0,bwk
38520,"Bouchard Pere & Fils, Bourgogne Pinot Noir 2013",1,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,Cfa
38724,Domaine de Chevalier Blanc 2005,4,5,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,cfb
39031,Baron Philippe Pinot Noir 2013,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
39034,Mapu Sauvignon Blanc 2009,4,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Csc
39114,"Domaine Confuron Cotetidot, Vosne Romanee 2011",1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Csa
39138,"Domaine Bruno Clair, Savigny les Beaune 1er Cru la Dominode 2004",1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Cfa
39143,"Domaine Bruno Clair, Marsannay Rouge 2006",1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Cfa
39171,J Vineyards Pinot Noir 2008,1,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,csc
39187,"Louis Max, Mercurey 2011",1,5,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,csa
39229,"Cono Sur, Reserva Pinot Noir 2013",1,5,1,1,0,0,0,0,1,0,1,2,0,0,0,2,0,bwk
39248,"Barton & Guestier, Gold Label Bordeaux White 2006",4,5,1,3,0,0,0,2,1,0,0,0,0,0,0,0,1,Csc
39403,"Deutz, Cuvee William Deutz 1998",3,5,1,4,0,0,0,1,0,2,1,0,0,0,0,1,0,csa
39406,"Deutz, Vintage Brut 2005",3,5,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,csc
39464,"Herve Sigaut, Chambolle-Musigny Les Groseilles 1er Cru 2001",1,5,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,Csc
39465,"Jerome Galeyrand, Bourgogne Pinot Noir 'Antonin' 2008",1,5,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,Cfb
39466,"Jerome Galeyrand, Cote de Nuits Villages En Vignois 2004",1,5,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,Cfb
39467,"Jerome Galeyrand, Gevrey Chambertin 2004",1,5,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,Cfb
39468,"Jerome Galeyrand, Gevrey Chambertin Billard 2006",1,5,1,2,0,0,0,1,1,2,1,0,0,0,0,0,0,Cfb
39525,"Nicolas Rossignol, Aloxe Corton 2007",1,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,csc
39569,Gini Maciete Fume 2004,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,cfb
39602,"Casablanca, Santa Isabel Sauvignon Blanc 2005",4,5,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfb
39708,Matetic EQ Pinot Noir 2010,1,5,1,3,0,0,0,1,0,1,0,0,0,0,0,2,1,bwk
39709,Matetic EQ Sauvignon Blanc 2009,4,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfa
40384,"Armand Rousseau, Chambertin Grand Cru 2008",1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,Cfb
40385,"Armand Rousseau, Chambertin Clos de Beze Grand Cru 2008",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfb
40386,"Armand Rousseau, Clos de La Roche 2007",1,5,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,Cfb
40387,"Armand Rousseau, Gevrey-Chambertin 1er Cru 'Clos St Jacque' 2007",1,5,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,Cfb
40388,"Armand Rousseau, Gevrey Chambertin 2008",1,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Cfa
40428,"Cullen, Magaret River White 2006",4,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,csc
40430,"Domaine des Lambray, Clos des Lambrays Grand Cru 2002",1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
40431,"Domaine des Lambray, Morey St Denis 2004",1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,Cfa
40432,"Domaine Garrey, Bourgogne Rouge 2004",1,5,1,3,0,2,0,1,1,0,0,0,0,0,0,2,2,csc
40433,"Maison Henri Boillot, Volnay 1er Cru Les Chevrets 2006",1,5,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,csc
40434,"Maison Henri Boillot, Volnay 1er Cru Les Fremiets 2006",1,5,1,2,0,0,0,1,1,1,1,0,0,0,0,2,4,csc
40453,Rancho Zabaco Russian Valley Sauvignon Blanc 2004,4,5,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,csc
40471,Rancho Zabaco Dancing Bull Sauvignon Blanc 2005,4,5,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,csc
40500,Jean Jacques Confuron Chambolle Musigny 2010,1,5,1,3,0,0,0,1,1,0,0,0,0,0,0,1,1,cfa
40501,"Jean-Jacques Confuron, Clos de Vougeot Grand Cru 2007",1,5,1,4,0,0,0,1,1,2,0,0,0,0,0,1,1,cfa
40502,Jean Jacques Confuron Clos de Vougeot Grand Cru 2003,1,5,1,3,0,0,0,2,1,3,0,0,0,0,0,1,2,cfa
40503,Jean Jacques Confuron Cote de Nuits Villages 2007,1,5,1,3,0,0,0,0,2,0,1,0,0,0,0,0,2,cfa
40513,"Lou Dumont, Bourgogne Passe Tout Grains 2007",1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,Cfa
40514,"Lou Dumont, Gevrey Chambertin 2006",1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,csc
40515,"Lou Dumont, Nuits St Georges 2007",1,5,1,3,0,0,0,1,1,1,0,0,0,0,0,1,2,Cfa
40518,"Lou Dumont, Corton Grand Cru 2006",1,5,1,3,0,1,0,1,1,1,0,0,0,0,0,3,2,Cfa
40519,"Lou Dumont, Ladoix 2006",1,5,1,3,0,0,0,0,1,1,0,0,0,0,0,1,2,Cfa
40520,"Lou Dumont, Vosne Romanee 2002",1,5,1,2,0,1,0,1,1,0,2,0,0,0,0,1,2,csa
40557,Shroder & Schyler Bordeaux Blanc 2006,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,bwk
40623,Pierre Jean Bordeaux Blanc 2004,4,5,1,3,0,2,0,0,0,0,0,0,0,0,0,1,0,csa
40741,"Clarence Dillon, Clarendelle Blanc 2011",4,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Cfb
40767,"Domaine de la Romanee Conti, Echezeaux 2010",1,5,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,Cfa
40768,"Domaine de la Romanee Conti, Grands Echezeaux 2010",1,5,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,Cfa
40769,"Domaine de la Romanee Conti, La Tache 2010",1,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,Cfa
40770,"Domaine de la Romanee Conti, Romanee Conti 2010",1,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,cfa
40771,"Domaine de la Romanee Conti, Romanee St Vivant 2010",1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,dfb
40929,"P. Ferraud et Fils, Moulin a Vent  2007",1,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,csc
40930,"P. Ferraud et Fils, Saint Amour 2011",1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,csc
40931,"Pascal Jolivet, Attitude Pinot Noir 2002",1,5,1,3,0,1,1,1,0,0,0,0,0,0,0,2,0,csc
40932,"Pascal Jolivet, Attitude Pinot Noir Rose 2004",2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,Cfa
40935,"Pascal Jolivet, Sancerre Blanc 2012",4,5,1,3,0,0,0,0,1,2,0,0,0,0,0,1,1,Cfa
40984,"Rosemount, Diamond Label Sauvignon Blanc 2006",4,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Csa
40987,"Rosemount, Seaview Brut NV",3,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,Cfa
